Timestamp,Event,Temp_C,Note
22:58:11.019,CYCLE_ACTIVE_START,54.0,
22:59:11.069,CYCLE_SLEEP_START,62.2,
22:59:26.084,CYCLE_ACTIVE_START,54.5,
23:00:26.128,CYCLE_SLEEP_START,62.2,
23:00:41.143,CYCLE_ACTIVE_START,55.1,
23:01:41.188,CYCLE_SLEEP_START,62.2,
23:01:56.203,CYCLE_ACTIVE_START,54.0,
23:02:56.248,CYCLE_SLEEP_START,61.1,
23:03:11.264,CYCLE_ACTIVE_START,54.5,
23:04:11.312,CYCLE_SLEEP_START,61.1,
23:04:26.328,CYCLE_ACTIVE_START,54.0,
23:05:26.373,CYCLE_SLEEP_START,62.2,
23:05:41.388,CYCLE_ACTIVE_START,54.0,
23:06:41.433,CYCLE_SLEEP_START,61.7,
23:06:56.448,CYCLE_ACTIVE_START,54.5,
23:07:56.493,CYCLE_SLEEP_START,61.7,
23:08:11.509,CYCLE_ACTIVE_START,53.5,
23:09:11.557,CYCLE_SLEEP_START,62.2,
23:09:26.573,CYCLE_ACTIVE_START,53.5,
23:10:26.618,CYCLE_SLEEP_START,61.7,
23:10:41.634,CYCLE_ACTIVE_START,54.5,
23:11:41.677,CYCLE_SLEEP_START,61.7,
23:11:56.692,CYCLE_ACTIVE_START,54.5,
23:12:56.745,CYCLE_SLEEP_START,63.4,
23:13:11.761,CYCLE_ACTIVE_START,54.5,
23:14:11.801,CYCLE_SLEEP_START,61.1,
23:14:26.817,CYCLE_ACTIVE_START,54.5,
23:15:26.861,CYCLE_SLEEP_START,61.1,
23:15:41.876,CYCLE_ACTIVE_START,54.0,
23:16:41.927,CYCLE_SLEEP_START,60.6,
23:16:56.943,CYCLE_ACTIVE_START,54.0,
23:17:56.981,CYCLE_SLEEP_START,61.7,
23:18:11.997,CYCLE_ACTIVE_START,52.9,
23:19:12.062,CYCLE_SLEEP_START,63.4,
23:19:27.078,CYCLE_ACTIVE_START,54.0,
23:20:27.106,CYCLE_SLEEP_START,61.1,
23:20:42.121,CYCLE_ACTIVE_START,54.0,
23:21:42.166,CYCLE_SLEEP_START,61.7,
23:21:57.182,CYCLE_ACTIVE_START,54.5,
23:22:57.226,CYCLE_SLEEP_START,61.1,
23:23:12.242,CYCLE_ACTIVE_START,54.0,
23:24:12.290,CYCLE_SLEEP_START,61.1,
23:24:27.306,CYCLE_ACTIVE_START,54.0,
23:25:27.357,CYCLE_SLEEP_START,61.1,
23:25:42.373,CYCLE_ACTIVE_START,54.0,
23:26:42.411,CYCLE_SLEEP_START,61.7,
23:26:57.426,CYCLE_ACTIVE_START,54.0,
23:27:57.476,CYCLE_SLEEP_START,61.1,
23:28:12.491,CYCLE_ACTIVE_START,54.0,
23:29:12.535,CYCLE_SLEEP_START,61.7,
23:29:27.550,CYCLE_ACTIVE_START,53.5,
23:30:27.595,CYCLE_SLEEP_START,62.2,
23:30:42.611,CYCLE_ACTIVE_START,54.5,
